Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY
Date,,,,,,,,,,,,,,,
2022-09-13,151.02203,244.3262,372.6271,157.5993,252.48042,382.1063,150.56064,243.93835,371.50858,156.97102,250.96786,380.90244,122656600,33353300,122947100
2022-09-14,152.46513,244.54916,374.04898,154.22235,246.49803,375.56564,150.79628,242.26094,370.7502,151.95465,245.81932,373.92575,87965400,23913000,85023700
2022-09-15,149.57898,237.91725,369.80222,152.39642,243.75415,375.33807,148.60712,236.59862,368.532,151.81721,242.17374,372.4943,90481100,31530900,87633800
2022-09-16,147.93954,237.29669,366.98105,148.57765,237.83966,367.6378,145.65222,234.6982,363.6973,148.44022,236.83128,365.6295,162278800,39791800,103084800
2022-09-19,151.6503,237.08339,369.82697,151.72884,237.68452,369.82697,146.36885,233.52501,363.76392,146.575,235.09573,363.8401,81474200,26826900,73278500
2022-09-20,154.02599,235.07635,365.5819,155.18437,236.10411,367.5141,150.27597,232.35182,362.83118,150.5901,234.70792,366.50516,107689800,26660300,77274900
2022-09-21,150.90424,231.68279,359.2048,155.83229,240.1279,370.5504,150.78644,231.63431,359.19528,154.45792,236.84099,367.50458,101696800,28625600,106746600
2022-09-22,149.94223,233.65102,356.1875,151.64053,236.44344,360.0709,148.14575,230.34474,355.4451,149.58882,230.6356,358.43378,86652500,31061200,89472600
2022-09-23,147.67453,230.6841,350.2197,148.6955,233.79648,352.76102,145.83879,228.04681,345.78424,148.42062,232.25482,352.72293,96029900,34176000,122346900
2022-09-26,148.00829,230.22838,346.75504,150.95334,234.10672,352.37073,146.89899,229.6951,345.5367,146.91862,229.84055,348.75385,93339400,27694200,92581200
2022-09-27,148.98013,229.22002,345.86984,151.88593,234.44609,352.55157,147.2033,227.3681,343.48077,149.9422,232.68143,350.28625,84442700,27018700,108294100
2022-09-28,147.0953,233.73834,352.6753,147.88066,234.96002,354.36,142.18689,227.59116,345.1274,144.93561,229.6079,346.82166,146691400,29029700,110802200
2022-09-29,139.87015,230.27689,345.3083,144.03249,232.65237,349.4201,138.10312,227.28087,342.3672,143.42384,231.62462,349.13455,128138200,27484200,112952300
2022-09-30,135.66855,225.8168,339.96863,140.4788,233.22444,348.27795,135.47221,225.65198,339.8354,138.69214,231.04288,344.366,124925300,35694800,153711200
2022-10-03,139.84068,233.41835,348.94424,140.44934,234.26189,350.79077,135.16788,227.52325,341.90082,135.67836,228.25046,343.68073,114311700,28880400,89756500
2022-10-04,143.42383,241.31079,359.75687,143.54163,242.74577,359.78543,141.61752,237.52939,348.9062,142.37341,237.63605,354.45526,87830100,34888400,103602800
2022-10-05,143.71835,241.62105,358.91928,144.68042,242.95908,361.17508,140.39044,236.67616,353.07516,141.43105,238.50868,355.39758,79471000,20347100,88065700
2022-10-06,142.76611,239.28435,355.21677,144.83746,242.72638,360.47076,142.55997,238.59595,354.7218,143.13916,240.38968,357.52014,68402200,20239900,82333500
2022-10-07,137.52388,227.11606,345.3083,140.47876,233.98074,355.30234,136.8956,226.0786,343.54742,139.929,233.5735,351.1905,85925600,37769600,107789500
2022-10-10,137.84785,222.27779,342.67172,139.29092,227.42628,346.65982,136.03175,219.83443,340.435,137.84785,225.96222,346.42188,74899000,29743600,76042800
2022-10-11,136.43427,218.55458,340.50168,138.76086,222.09357,345.53677,135.68819,217.29411,338.5695,137.33742,220.69736,340.9776,77033700,30474000,92482800
2022-10-12,135.80597,218.88425,339.37854,137.78897,220.93007,342.48148,135.62927,217.1487,339.13107,136.58151,218.54489,340.91098,70433700,21903900,76991800
2022-10-13,140.37076,227.11606,348.33505,140.95976,228.9195,349.80084,131.90865,212.46559,331.33566,132.5173,213.1637,332.38266,113224000,42551800,147254500
2022-10-14,135.84523,221.60878,340.3969,141.87276,230.0248,352.4183,135.6587,221.39546,339.7592,141.6666,228.3765,350.79068,88598000,30198600,123737000
2022-10-17,139.80142,230.30597,349.14413,140.28244,231.69249,350.24823,137.70062,227.98866,340.06384,138.48598,228.64798,346.46954,85250900,28142300,93168200
2022-10-18,141.11685,231.24646,353.2465,144.01282,236.5113,357.35834,138.03436,228.21165,349.81042,142.82498,235.8423,357.05374,99136600,26329600,97162900
2022-10-19,141.22485,229.28792,350.74313,142.29489,232.32272,353.9317,138.90808,227.16452,347.93527,139.0946,229.83089,351.2095,61758300,19985700,79746900
2022-10-20,140.76346,228.96793,347.80203,143.21767,233.971,354.71222,140.037,227.72685,347.04056,140.40024,228.59949,350.29578,64522000,21811000,88283100
2022-10-21,144.5724,234.75635,356.25418,145.14178,235.60959,356.7396,140.03702,227.3681,346.0222,140.25299,227.60081,347.52603,86548600,26299700,131038400
2022-10-24,146.71245,239.73036,360.6134,147.47816,240.30241,361.74606,143.32565,233.96132,355.13095,144.49385,236.3465,357.777,75981900,24911200,85436900
2022-10-25,149.54951,243.03662,366.37195,149.69678,243.40506,366.68604,146.6241,238.35352,360.42313,147.34073,239.74002,360.53732,74732300,34775500,78846300
2022-10-26,146.61427,224.28485,363.61163,149.20592,231.05257,368.90372,145.32826,223.06316,362.97394,148.19478,224.1394,363.23093,88194300,82543200,104087300
2022-10-27,142.14764,219.85382,361.67,146.3198,226.58275,366.44812,141.48991,218.91331,361.0513,145.35776,224.01334,364.6111,109180200,40424600,81971800
2022-10-28,152.88728,228.69644,370.27432,154.61504,229.40425,370.75024,145.11235,219.17511,361.3844,145.48538,219.35933,361.56525,164762400,40647700,100302000
2022-10-31,150.53122,225.0702,367.5998,151.41475,227.77534,369.68427,149.13724,224.12,366.6956,150.35452,226.65062,367.81873,97943200,28357300,96631300
2022-11-01,147.89047,221.23062,365.99118,152.60255,228.5704,371.57834,146.39833,220.41617,364.82047,152.23933,227.46507,371.3404,80379300,30592300,85407600
2022-11-02,142.37343,213.40607,356.80618,149.38264,224.26544,369.90314,142.34398,213.34789,356.7015,146.22162,222.4814,365.40106,93604600,38407000,126990400
2022-11-03,136.33609,207.73401,353.13223,140.18428,213.70667,356.16852,136.20847,207.47221,351.0192,139.45784,213.3964,353.57007,97918500,36633900,87100100
2022-11-04,136.07057,214.65683,358.2149,140.28897,214.85074,360.61346,132.13733,206.93892,352.1709,139.71864,210.93362,358.8336,140814800,36789100,103505200
2022-11-07,136.6016,220.93976,361.64145,136.82774,221.46335,362.23157,133.40584,214.55019,357.43442,134.82181,215.2386,359.50937,83374600,33498000,68286900
2022-11-08,137.17189,221.90935,363.59265,139.06967,224.6048,366.56232,135.19543,218.9715,359.5189,138.06671,221.74452,362.7455,89908500,28192500,84641100
2022-11-09,132.61917,217.68195,356.1019,136.23776,221.67665,362.7741,132.34384,217.50743,355.60693,136.1886,220.45497,361.6224,74917800,27852900,78495500
2022-11-10,144.4189,235.59018,375.6711,144.4189,235.92953,376.00424,137.1719,227.85287,367.05722,138.88287,228.26979,369.35107,118854000,46268000,141455800
2022-11-11,147.20166,239.5946,379.3071,147.50648,240.44785,380.10663,141.96062,234.57214,374.6432,143.38643,235.59991,376.5278,93979700,34620200,93839900
2022-11-14,145.80534,234.20372,376.08044,147.77197,236.49194,380.8966,144.96953,231.93489,375.8044,146.48383,234.63034,377.54623,73374100,31123300,71903500
2022-11-15,147.53598,234.61093,379.28806,151.02673,239.48795,382.92398,146.08069,232.72993,375.4808,149.67961,238.1887,381.8199,89868300,31390100,93194500
2022-11-16,146.30684,235.03874,376.39447,147.36882,237.05145,378.61218,144.83188,233.765,375.76627,146.64117,236.0694,377.66037,64218300,24093300,68508500
2022-11-17,148.20465,234.99011,375.24286,148.95197,236.51666,375.91867,143.7109,231.05223,371.34045,143.98624,231.19807,371.64502,80389400,23123500,74496300
2022-11-18,148.76515,234.54285,376.9466,150.15163,236.99309,378.6408,147.4672,232.41347,374.10068,149.76813,236.76945,378.5742,74829600,27613500,92922500
2022-11-21,145.53987,235.34988,375.57596,147.86049,237.89735,376.7467,145.25471,234.51369,373.73895,147.65399,234.74704,375.62357,58724100,26394700,51243200
2022-11-22,147.67366,238.24736,380.63013,147.90967,238.5196,380.79196,144.4779,234.04695,376.109,145.65788,236.84721,377.5177,51804100,19665700,60429000
2022-11-23,148.54883,240.72682,383.0287,149.29614,241.40744,383.5141,146.84769,237.50845,380.06854,146.95586,238.3252,380.29697,58301400,19508500,68261600
2022-11-25,145.63821,240.63934,382.94296,146.39537,241.81584,383.49503,144.66473,239.90038,382.19104,145.83487,240.46432,382.46704,35195900,9200800,30545400
2022-11-28,141.81313,235.06793,376.83237,144.19273,239.82257,381.49625,140.98715,234.1345,376.0709,142.71777,239.26836,379.85913,69246000,24778200,67881600
2022-11-29,138.81404,233.6775,376.18515,142.3933,236.0694,378.1554,138.00774,231.6162,374.3481,141.88197,234.71788,376.9656,83763800,17956300,52310000
2022-11-30,145.55951,248.07756,388.03522,146.23799,248.2623,388.03522,138.20435,233.22052,374.5195,139.04015,233.91087,376.43262,111380900,47594200,144566700
2022-12-01,145.83484,247.64001,387.7497,146.64116,249.03043,390.24344,144.16321,243.97437,385.24643,145.73651,246.84271,389.0727,71250400,26041500,76398200
2022-12-02,145.34323,247.96085,387.3023,145.53006,248.97205,388.2065,143.21927,242.77838,382.76218,143.52411,242.90479,382.86685,65447400,21528500,85342700
2022-12-05,144.18289,243.27429,380.33502,148.40129,246.7941,385.4177,143.33725,241.19353,378.98346,145.30386,245.0342,384.48495,68826400,23435300,77289800
2022-12-06,140.52498,238.3349,374.8526,144.84172,244.88834,380.71576,139.5515,237.032,372.76816,144.61555,243.87714,380.17325,64727200,22463700,77972200
2022-12-07,138.58786,237.60565,374.21494,140.9773,239.34612,376.57544,137.66354,235.50545,373.08228,139.817,238.05293,374.00552,69721100,20481500,65927900
2022-12-08,140.26933,240.55182,377.14642,141.12482,241.85474,378.21246,138.74521,236.33195,374.31955,139.98418,238.06268,376.09946,62128300,22611800,60737900
2022-12-09,139.7875,238.6266,374.32907,143.1406,241.4366,378.45993,138.54852,237.40149,374.20532,139.9645,237.92653,375.9091,76097000,20609700,81447700
2022-12-12,142.0786,245.52036,379.72595,142.08842,245.54953,379.72595,138.70584,240.32817,374.4529,140.31847,240.60042,375.11914,70462700,30665100,75405800
2022-12-13,143.04225,249.80826,382.6004,147.46715,256.6145,390.70984,141.83278,246.06482,379.84015,147.00499,254.44621,390.45285,93886200,42196900,123782500
2022-12-14,140.82,250.09998,380.15414,144.21243,255.32132,385.9602,138.80421,247.27052,377.21304,142.92429,250.01247,382.25763,82291200,35410900,108111300
2022-12-15,134.22197,242.11722,370.85498,139.43352,247.16356,376.20416,133.75981,240.49345,369.19882,138.75504,246.69685,375.29993,98931900,35560400,117705900
2022-12-16,132.26518,237.91684,366.47665,135.35278,242.92429,369.64163,131.4982,236.7695,364.3444,134.40881,241.67,368.30298,160156900,86102000,119858000
2022-12-19,130.16089,233.79414,363.36896,132.94366,238.4224,367.00247,129.12842,232.10231,361.7052,132.85516,238.08208,366.66782,79592600,29696400,79878100
2022-12-20,130.09207,235.10683,363.8663,131.02621,236.1861,365.48227,127.72229,231.82039,361.29416,129.19725,232.77325,362.6137,77432800,25150800,74427200
2022-12-21,133.18945,237.664,369.30692,134.52676,238.82106,370.4352,130.53452,233.4636,365.92203,130.76068,234.99986,366.4575,85928000,23690600,78167400
2022-12-22,130.02324,231.59673,364.03836,132.31436,235.29153,369.2878,128.12546,227.3963,358.34906,132.10786,234.58174,366.26627,77852100,28651700,100120900
2022-12-23,129.6594,232.12178,366.13242,130.21005,232.2579,366.27585,127.47644,227.46437,361.46625,128.73508,229.57431,363.01526,63814900,21207000,59857300
2022-12-27,127.85995,230.40079,364.68848,129.21692,232.31624,366.3618,126.571815,229.30206,363.01517,129.18742,232.09262,366.01758,69007800,16688600,51638200
2022-12-28,123.93652,228.03801,360.15625,128.84325,233.08435,366.59137,123.76936,227.68797,359.9268,127.50594,230.33269,364.6216,85438400,17457100,70911500
2022-12-29,127.44697,234.33868,366.63916,128.30244,235.2235,367.50928,125.59834,229.12704,362.47018,125.854004,229.12704,362.9961,75703700,19770700,66970900
2022-12-30,127.76161,233.18161,365.67346,127.78128,233.31773,365.8169,125.303345,230.10909,361.84872,126.26699,231.61618,363.9619,77034200,21938500,84022200
2023-01-03,122.98273,232.94826,364.134,128.71542,238.94746,369.49817,122.09775,230.8286,361.275,128.10577,236.35138,367.52844,112117500,25740000,74850700
2023-01-04,124.2512,222.75836,366.9452,126.51282,226.424,368.9723,122.99256,219.70528,363.3499,124.772354,225.85033,366.3906,89113600,50623400,85934100
2023-01-05,122.933556,216.15631,362.75708,125.637665,221.25127,365.10928,122.6779,215.62154,362.16425,125.00834,220.91095,364.99454,80962700,39585600,76970500
2023-01-06,127.45677,218.70375,371.07584,128.11559,219.51077,372.19458,122.80572,213.27823,362.78574,123.90703,216.82718,365.84552,87754700,43613600,104189600
2023-01-09,127.97794,220.83318,370.8655,131.18355,224.83914,376.44965,127.72229,220.14284,370.68387,128.29262,220.18172,373.26553,70790800,27369800,73978100
2023-01-10,128.54828,222.51529,373.4663,129.06943,224.90718,373.53323,125.981834,221.03735,369.34515,128.08612,221.45544,370.28223,63896200,27033900,65358100
2023-01-11,131.26219,229.24373,378.18988,131.28185,229.41873,378.2664,128.28276,224.71272,374.2313,129.05957,224.88773,375.04407,69458900,28669300,68881100
2023-01-12,131.18353,231.9079,379.56677,132.01933,233.25941,381.02972,129.24641,227.09492,375.2257,131.64569,228.74786,379.2895,71379600,27269500,90157700
2023-01-13,132.51099,232.60794,381.03928,132.66832,232.74406,381.613,129.46274,228.41725,376.10538,129.82655,230.43967,376.3731,57809700,21333300,63903900
2023-01-17,133.67134,233.69695,380.34128,134.99881,234.24144,382.6935,131.89156,230.52718,379.66238,132.57986,231.38283,381.0202,63646600,29831300,62677300
2023-01-18,132.95349,229.28261,374.33643,136.29674,235.67075,382.5883,132.77649,229.00064,374.13562,134.53662,234.88318,381.52695,69672800,30028700,99632300
2023-01-19,133.01248,225.51003,371.6114,133.97612,229.00066,373.94446,131.53752,224.29463,370.29184,131.84235,227.30882,372.2998,58280400,28623000,86958900
2023-01-20,135.56909,233.57056,378.53412,135.7166,234.07617,378.6871,131.98001,228.0186,371.36273,133.02232,228.35892,373.0074,80223600,35389800,91806400
2023-01-23,138.75504,235.8652,383.076,140.92816,238.38351,385.00748,135.5986,233.0163,378.38113,135.81493,234.42618,379.3373,81760300,31934000,84178800
2023-01-24,140.15132,235.34015,382.66476,140.77081,237.19728,383.57312,137.95854,233.78445,380.21695,137.96837,235.78743,381.4026,66435100,40234400,59524900
2023-01-25,139.49252,233.94974,382.8082,140.05301,236.56528,383.14285,136.49342,224.50851,376.3157,138.53871,227.98941,378.60098,65799300,66526600,84800300
2023-01-26,141.55746,241.13521,387.01538,141.84262,241.43663,387.17795,139.53183,235.30128,382.5022,140.78064,236.90561,385.46637,54105100,33454500,72287400
2023-01-27,143.49458,241.29074,387.90472,144.77289,242.9145,390.27606,140.69215,239.99756,385.76288,140.77083,242.09776,385.97324,70555800,26498900,68346200
2023-01-30,140.61346,235.99164,383.0377,143.12091,238.80164,387.37878,140.46597,235.49574,382.74127,142.54076,237.7418,385.15085,64015300,25867400,74202000
2023-01-31,141.88196,240.95044,388.66968,141.93112,241.08656,388.71747,139.9055,236.22496,383.20984,140.3185,236.71112,383.55408,65874500,26541100,86811800
2023-02-01,143.00294,245.75371,392.8003,144.16325,248.11644,395.54456,138.96155,238.67523,384.72055,141.56732,241.1352,387.45523,77663600,31259900,101459200
2023-02-02,148.303,257.27576,398.5183,148.65697,257.36325,399.98126,145.6972,250.1292,394.78918,146.41502,251.65575,396.68243,118339000,39940400,101654500
2023-02-03,151.92157,251.19872,394.28244,154.75351,256.88678,398.7,145.36288,249.98332,393.07764,145.55954,252.35577,393.55573,154357300,29077300,94736800
2023-02-06,149.19775,249.6624,391.87283,150.5449,251.15004,393.2689,148.26361,247.7275,390.21866,150.02374,250.31387,391.8346,69858300,22518000,60295300
2023-02-07,152.06905,260.1537,396.99802,152.63937,261.33017,398.24106,148.12598,252.88072,389.7119,148.12598,253.31828,390.95493,83322600,50841400,90990700
2023-02-08,149.38461,259.3467,392.65695,152.00023,269.09906,396.36694,148.64713,258.8411,391.9685,151.3119,265.6376,395.0283,64120100,54686000,76227500
2023-02-09,148.35213,256.32285,389.25296,151.7544,266.3961,396.4052,147.90964,255.52554,388.02905,151.21356,266.22104,396.25223,56007100,42375100,78694900
2023-02-10,148.7165,255.81718,390.16132,149.0415,256.7798,390.5438,146.9537,253.44472,387.26407,147.19006,254.29063,388.0768,57450700,25818500,70769700
2023-02-13,151.51341,263.80966,394.7414,151.91718,266.99887,394.87527,148.6279,259.75507,390.3525,148.65744,260.23154,390.8115,62199000,44630900,64913500
2023-02-14,150.87328,264.63617,394.55978,151.43463,267.35864,396.86417,148.56882,261.82614,390.61075,149.80968,265.1223,393.2211,61707600,37047900,88389300
2023-02-15,152.97093,262.52097,395.84103,153.13835,263.8954,395.9175,150.55815,259.46024,391.52863,150.78465,261.5462,392.3701,65573800,28922400,61555700
2023-02-16,151.37552,255.53195,390.3908,153.95572,260.00607,394.81793,151.02098,255.28827,390.25696,151.17854,257.35474,390.87848,68167900,29603600,76431500
2023-02-17,150.23314,251.5452,389.41547,150.6763,253.52394,389.6545,148.55896,249.5372,386.3461,150.03618,252.84164,388.26804,59144100,30000100,89257800
2023-02-21,146.22493,246.29126,381.6034,149.0021,249.04007,386.45126,146.156,245.23853,381.34525,147.91881,248.05556,385.39944,58867200,28397400,82655900
2023-02-22,146.6484,245.16054,381.07748,147.6726,247.9191,383.554,144.92499,244.02008,379.62405,146.60901,247.6754,382.01453,51011300,22491100,83742300
2023-02-23,147.131,248.33826,383.10464,148.05672,250.35599,384.57718,145.00381,244.15656,378.88788,147.81052,249.1083,383.9652,48394200,29219100,96242400
2023-02-24,144.48183,242.92838,379.0122,144.95453,244.66344,379.8441,143.50685,241.83665,376.39227,144.87575,243.6497,378.09427,55469600,24990900,108194400
2023-02-27,145.67346,243.84462,380.30304,146.90448,246.43747,383.70706,145.2106,243.09406,379.36597,145.46666,246.08656,382.34924,44998500,21190000,80444700
2023-02-28,145.17117,243.12332,378.89743,146.81581,245.14107,381.7851,144.59998,242.45074,378.79224,144.81664,242.78217,379.82492,50547000,22491000,96438600
2023-03-01,143.10309,240.05287,377.44403,144.99393,244.59521,379.3086,142.80765,239.58498,376.14365,144.6,244.4295,378.0847,55479000,27565300,99706800
2023-03-02,143.69398,244.77065,380.37946,144.48184,245.05331,381.22092,141.71451,239.4095,375.13956,142.18723,240.32576,375.47424,52238100,24808200,85127800
2023-03-03,148.73625,248.84511,386.47998,148.81503,249.16678,386.7286,145.09245,245.04356,381.54608,145.79166,245.82338,382.19626,70732300,30760100,90120000
2023-03-06,151.49368,250.38524,386.74774,153.92618,253.55319,389.59717,151.1293,249.5177,386.3079,151.45428,249.95634,387.3023,87558000,24109800,72795900
2023-03-07,149.29756,247.73389,380.8194,151.69064,251.18452,386.939,148.8347,246.99307,380.20746,151.36566,249.8296,386.69995,56182000,21473200,108310600
2023-03-08,150.54828,247.29524,381.44092,151.13918,248.11403,382.1963,149.52408,244.4782,379.21298,150.4892,247.62665,380.93414,47204800,17340200,74746600
2023-03-09,148.3029,245.95009,374.4034,152.1929,253.00731,383.88876,147.94836,245.22876,373.41855,151.2278,249.36172,382.22498,53833600,26653400,111945300
2023-03-10,146.24466,242.31427,369.0009,148.6476,246.40823,375.93323,145.36818,241.34927,367.48056,147.9287,244.74141,373.85828,68572400,28333900,189253000
2023-03-13,148.18472,247.5097,368.475,150.81416,251.39899,373.28464,145.45679,239.52646,363.97137,145.56512,241.1543,365.08057,84457100,33339700,157790000
2023-03-14,150.27257,254.20627,374.56592,151.07027,254.4792,376.21054,147.82039,249.40073,370.09094,148.98247,250.26825,373.3898,73695900,33620300,149752400
2023-03-15,150.66647,258.73886,372.22327,150.92252,259.75262,372.42407,147.6431,252.66612,366.8973,148.89381,253.4167,368.9818,77167900,46028000,172996900
2023-03-16,153.48302,269.22723,378.754,154.08376,269.57812,379.09824,149.33694,256.6334,369.3643,149.84906,258.51465,369.87106,76161100,54768800,143254200
2023-03-17,152.64592,272.3757,374.32538,154.3595,276.17725,378.55826,151.93686,269.34424,372.9432,153.70952,271.23526,377.42566,98944600,69527400,140553400
2023-03-20,155.00946,265.35754,377.92477,155.4231,270.475,378.33752,151.80882,263.03763,374.4022,152.71486,269.98764,375.10287,73641400,43466600,93055800
2023-03-21,156.86095,266.86832,382.8871,156.97913,268.05753,383.367,154.16255,262.71585,379.69083,154.93073,267.94055,381.28415,73938300,34558700,91524200
2023-03-22,155.43294,265.416,376.3602,159.67747,273.9451,386.32327,155.41324,265.30875,376.32184,156.88062,266.49796,382.71432,75701800,34873300,111746600
2023-03-23,156.51624,270.6504,377.37762,159.09645,273.96454,383.2518,155.28522,268.2525,374.6709,156.41777,270.9233,379.2205,67622100,36610900,119351300
2023-03-24,157.8162,273.48694,379.854,157.90482,273.5454,379.9404,155.45265,268.33047,373.75906,156.44731,270.241,376.10104,59196500,28172000,107682400
2023-03-27,155.87611,269.40274,380.56424,158.32831,274.3545,382.89667,155.47234,268.56442,379.6716,157.51091,273.41873,382.12878,52390300,26840200,74010400
2023-03-28,155.25568,268.28168,379.71005,156.08293,269.1687,380.5643,153.61104,265.18195,377.87677,155.57082,268.82755,379.8732,45992200,21878600,62871700
2023-03-29,158.32831,273.42844,385.22906,158.60405,274.04254,385.46902,156.92987,271.38144,382.6663,156.94955,271.91754,383.8661,51305700,25087000,77497900
2023-03-30,159.89417,276.87906,387.4847,160.0025,277.27872,388.10858,158.82072,274.37396,385.62262,159.07677,277.05453,387.85904,49501700,25053400,69840000
2023-03-31,162.39555,281.02176,392.94614,162.49403,281.9673,393.24368,159.45097,275.85556,388.3005,159.97293,276.56714,388.40613,68749800,32766000,112062600
2023-04-03,163.64629,279.97882,394.44348,163.76447,280.99255,394.8466,161.7259,276.78162,392.0343,161.77515,279.2867,392.42783,56976200,24883300,67391100
2023-04-04,163.11449,279.93005,392.25507,164.3061,283.11752,395.3745,162.60239,278.4582,390.88248,164.06976,279.97882,395.08655,46278300,25824300,66601500
2023-04-05,161.27286,277.16177,391.22803,162.54327,279.90082,392.28384,159.34264,275.77765,389.57712,162.23799,278.63367,391.52557,51511700,22064800,65200200
2023-04-06,162.15921,284.2385,392.75415,162.45465,284.70636,393.0325,159.53961,274.9101,389.38513,159.96307,276.0603,390.43134,45390100,29770300,63743300
2023-04-10,159.56914,282.08426,393.1573,159.56914,282.28894,393.2341,157.64876,277.5224,389.6635,158.9684,281.90878,390.2778,47716900,23103000,63681000
2023-04-11,158.35786,275.68982,393.26285,159.89417,278.7603,394.66418,158.07227,274.52988,392.495,159.88432,278.5361,393.78116,47644200,27276600,59297900
2023-04-12,157.66849,276.33322,391.65994,159.59871,279.76437,395.61447,157.35335,274.84186,391.07446,158.77147,277.60043,395.3265,50133100,27403400,86420400
2023-04-13,163.04553,282.5229,396.86224,163.28189,282.58136,397.21738,158.96841,276.0213,391.60236,159.17523,276.43066,392.74454,68445600,24222700,85814800
2023-04-14,162.70084,278.91635,395.8928,163.79398,281.19727,398.41714,161.33195,276.5282,393.5892,162.09024,279.75464,396.22873,49386500,20987900,78161500
2023-04-17,162.72055,281.50912,397.3134,162.87813,284.23846,397.33258,161.53877,278.9358,394.57785,162.58267,282.6106,395.80643,41516200,23836200,66436400
2023-04-18,163.94171,281.09,397.57254,164.86743,284.39444,399.0219,163.13416,279.76434,396.19998,163.57733,284.20923,398.8875,49923000,20161800,63560000
2023-04-19,165.08412,281.16803,397.50534,165.60606,281.75287,398.40756,163.02585,277.35672,395.60486,163.2819,278.7701,395.66245,47720200,17150300,55227300
2023-04-20,164.11897,278.8871,395.33612,165.32045,281.73337,397.08304,163.04553,277.8831,393.79077,163.56747,278.0488,394.69302,52456400,23244400,75840400
2023-04-21,162.51375,278.54593,395.64325,163.92203,279.04303,396.10394,161.9918,275.9141,393.6948,162.54329,277.81485,395.63364,58337300,21676400,73457400
2023-04-24,162.81906,274.65665,396.056,163.08496,277.75638,396.47833,161.40092,271.68365,394.10754,162.49406,274.96857,395.44168,41949600,26611000,64332100
2023-04-25,161.28276,268.46695,389.76904,163.78418,274.49094,394.64502,161.24336,268.41818,389.71146,162.6812,272.4537,394.0883,48714100,45772200,97766700
2023-04-26,161.27286,287.91324,388.11813,162.76978,292.00723,391.45837,160.32745,285.3399,387.56143,160.5835,289.2097,390.38336,45498800,64599200,80447000
2023-04-27,165.85225,297.13452,395.8448,165.99997,297.4952,396.11353,162.68115,287.7964,390.40253,162.68115,288.4982,390.6521,64902300,46462600,92968400
2023-04-28,167.10295,299.50317,399.2234,167.27039,301.131,399.233,165.3303,295.6529,394.90414,165.93103,296.33524,394.96173,55275900,36469600,89433100
2023-05-01,167.01434,297.84607,398.82034,167.86128,300.80933,400.84558,166.07878,297.4464,398.58997,166.70906,299.2205,398.78195,52472900,21294100,62122300
2023-05-02,165.9803,297.69986,394.33783,167.76282,301.37466,398.158,164.99548,296.23773,391.43915,167.50676,299.99054,398.10995,48425700,26404400,103998500
2023-05-03,164.90681,296.71536,391.63113,168.32411,300.81906,397.24615,164.62123,296.41318,391.39117,166.92569,298.87933,394.83698,65136000,22360800,91531800
2023-05-04,163.27205,297.69986,388.8572,164.50307,299.99054,390.91122,161.81453,295.7406,387.52304,162.38573,298.50888,390.5849,81235400,22519900,94901900
2023-05-05,170.93391,302.8075,396.056,171.65282,304.09418,397.1022,168.16658,296.58856,392.2263,168.38324,298.00195,392.4854,113453200,28197100,87891800
2023-05-08,170.86496,300.85803,396.1616,171.20966,302.36893,396.6415,169.49608,298.36267,394.76025,169.86044,302.3007,396.38235,55962800,21318600,50046800
2023-05-09,169.16125,299.24966,394.4243,170.90436,302.21292,395.5377,168.99384,298.5771,394.19394,170.42181,300.22443,394.61627,45326900,21340800,49220100
2023-05-10,170.92406,304.42566,396.2671,171.38692,305.09824,397.88922,169.28926,299.9028,392.44693,170.39226,300.82883,397.2557,53724500,30078000,96142900
2023-05-11,171.11116,302.2812,395.57605,171.9384,303.2657,395.86398,169.55516,298.5284,393.5028,171.20964,302.27145,395.4033,49514700,31680200,70157100
2023-05-12,170.18414,301.16998,395.05774,171.65353,302.80756,397.02542,168.63585,298.85983,392.63898,171.21962,302.71008,396.81424,45533100,19774700,70481500
2023-05-15,169.69107,301.64758,396.42075,170.8153,302.07648,396.82385,169.09937,299.8248,393.7524,170.76599,301.2967,395.66248,37266700,16336500,54289400
2023-05-16,169.69107,303.87003,393.7716,170.74628,305.79028,396.23837,169.4248,302.00824,393.762,169.61217,302.00824,395.31693,42110300,26730300,57705500
2023-05-17,170.30249,306.7421,398.55154,170.53917,307.16214,399.15622,168.06387,303.55743,394.1459,169.33604,305.07162,395.78723,57951600,24315000,87287000
2023-05-18,172.62988,311.15762,402.39087,172.81726,311.66562,402.8132,170.19403,306.4686,398.01404,170.60822,307.25986,398.23477,65496700,27276000,97177200
2023-05-19,172.73837,310.98175,401.8054,173.95137,311.38226,403.82104,172.52141,309.05728,400.58643,173.95137,309.41873,403.29315,55809500,27546700,103793300
2023-05-22,171.79161,313.7561,401.96857,172.29457,315.1335,403.5043,171.05199,310.6594,400.5864,171.57465,311.23575,401.8246,43570900,24115700,60745400
2023-05-23,169.18814,307.9729,397.45734,170.98299,315.26047,401.90137,168.91202,307.96313,397.0638,170.73643,312.63263,400.32724,50747300,30797200,86383500
2023-05-24,169.46425,306.59552,394.57776,170.03622,309.18427,396.23828,168.1625,305.38416,393.41638,168.72462,307.45517,395.85434,45143500,23384900,89213700
