Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2021-10-12,138.143798828125,281.6141052246094,406.572998046875,139.84241361250955,284.0756301147398,408.89831863461245,137.68497785008697,281.10449333744236,405.78539638345933,139.82288519545196,283.97947083828177,408.4951467022772,73035900,17974100,71181200
2021-10-13,137.55807495117188,284.9121398925781,408.0356140136719,138.0364094315763,285.84482905516467,408.8513431322092,135.88874541033104,282.20060694439593,404.6226741156243,137.88022678873125,283.5659981485587,407.594929147859,78762700,23416300,72974000
2021-10-14,140.34033203125,291.1044006347656,414.8990173339844,140.45748768411102,291.60438772035315,415.0490407513381,138.14385346185705,286.37364073387175,411.2235151439211,138.72958703869128,287.7005622674281,411.69232759288604,69907100,27262900,70236800
2021-10-15,141.3945770263672,292.50823974609375,418.058837890625,141.453147377337,292.7390278517721,418.42452536112467,140.09621296187518,288.9601770620516,416.3898666001841,140.35003767716657,290.71017592364666,417.00870250976914,67940300,25384800,66260200
2021-10-18,143.0639190673828,295.46978759765625,419.2964782714844,143.34701408719482,296.3543824347761,419.6340094982905,139.7545598847163,291.04672538099135,415.6209761000303,140.03765490452832,291.89287998601975,416.27732497087453,85589200,22729300,62213200
2021-10-19,145.22134399414062,296.3736572265625,422.5313415527344,145.62159463310732,297.4024763811832,422.59695355572194,143.06392303976392,295.4024984250073,420.3091462784129,143.51297237963328,296.48903662007575,420.91862541650084,76378900,17682100,46996800
2021-10-20,145.70947265625,295.5851135253906,424.1909484863281,146.1878221446277,297.7870341774877,424.49099536699856,144.59659100003023,294.3351019599555,422.8782791509517,145.16279603857302,297.31586265453666,422.99078957769177,58418800,16537100,49571600
2021-10-21,145.92425537109375,298.8063049316406,425.2973327636719,146.0804529621916,299.0562838093166,425.5223536137635,144.35255248824924,294.57553200250277,423.1595488456662,145.27019471617143,295.3544015118529,423.5908483463569,61421000,16918100,41305400
2021-10-22,145.15301513671875,297.267822265625,424.85662841796875,146.6075619891813,299.1235756390308,426.30996431243693,145.1042015405824,295.960120910737,422.91573783259383,146.12922747617256,298.46011490450775,424.86601382430814,58883400,17449300,58845100
2021-10-25,145.1042022705078,296.2774658203125,427.13507080078125,145.8168331110648,297.4986033941539,427.46324528395957,144.10846150842693,294.67169118488476,424.1722008875209,145.14324421012236,297.4601338192577,425.9442973142117,50720600,17554500,45214500
2021-10-26,145.7680206298828,298.1812744140625,427.5195007324219,147.25185252804923,300.3831953408259,429.89169091412384,145.4653823192533,296.7293781263278,427.1444564431734,145.77777738990952,299.03705370094167,428.68217522735085,60893400,28107300,56075100
2021-10-27,145.3092498779297,310.7389831542969,425.62554931640625,146.1683068273683,313.55627098080305,428.6447033477546,144.95781274994326,303.8447708537641,425.5505232829299,145.80711293598463,303.8447708537641,427.9789975244028,56094900,52588700,72438000
2021-10-28,148.9407501220703,311.8735656738281,429.7322692871094,149.5264686918417,312.37355280117015,429.8072666921166,146.1585385042387,308.9985589964651,427.04129028806375,146.25616571377768,311.854316213441,427.05064707991323,100077900,26297900,51437900
2021-10-29,146.236572265625,318.8638916015625,430.604248046875,146.37324136071436,319.2292792064878,430.8949094853391,142.9272139169909,311.44084815229064,427.1444097745334,143.71794331685177,311.6620115299265,427.4350712129975,124953200,34766000,70162400
2021-11-01,145.4166259765625,316.7004089355469,431.344970703125,146.13901372017423,318.7388560634213,431.96380657611127,144.2842158593394,313.81580729941845,429.61974430603044,145.44591116098886,318.6138519641994,431.5887337216653,74588300,27073200,48433600
2021-11-02,146.4513702392578,320.3158264160156,433.08905029296875,147.96450225059075,320.62352433879016,433.39848261578646,145.11394928812004,317.30622029819705,431.382565655628,145.12372094423125,317.60429349098206,431.5138469111382,69122000,26487100,48908400
2021-11-03,147.88641357421875,321.1523742675781,435.7330627441406,148.35499132920407,322.017749048064,436.1362346004919,146.25614074482093,317.93122931561726,432.0856879971298,146.81257403590004,321.05621499337065,432.5263728629684,54511500,21500100,52509800
2021-11-04,147.36898803710938,323.49847412109375,437.7864685058594,148.8040061478772,323.59463338175044,437.87085131761023,147.056593009041,316.83505110356475,435.9862160130472,147.97423478422334,320.08504044542997,436.33313266603705,60394600,23992200,52847100
2021-11-05,147.89694213867188,323.1330871582031,439.3054504394531,148.79636649786093,325.75808532637757,441.2932109079652,146.70422366033108,321.5561867864097,437.7958878886841,148.49330137784227,325.48885700223303,440.0086692059953,65463900,22570100,66390600
2021-11-08,147.07577514648438,324.02734375,439.6805114746094,148.18051019940816,324.661959731768,440.8994412181432,146.8020378636018,321.5754437081741,438.9960634954237,148.02408463274296,324.3254169521455,440.40250108208477,55020900,20897000,50405200
2021-11-09,147.43743896484375,323.0273742675781,438.2272033691406,148.0435691533501,325.69081300942594,440.2806045314554,146.70421118808,321.6619830119795,436.8207657847632,146.84107977637362,324.1427279377186,440.0461982673925,56787900,21307400,51149100
2021-11-10,144.61209106445312,318.0754089355469,434.70166015625,146.77267581374304,321.75810028088216,438.2271390064617,144.54366421842147,317.2292837348111,433.2202253751318,146.6651351263565,321.7004105931885,436.53939698466087,65187100,25500900,69429700
2021-11-11,144.56321716308594,319.6427001953125,434.8423156738281,146.0883289050465,320.9311520712927,436.2675239203641,144.37746369649008,317.7965715810098,434.8235734757579,145.62885311604722,318.5080972611384,436.1924978999976,41000000,16849800,34848500
2021-11-12,146.63577270507812,323.7677307128906,438.1239929199219,147.03659252052734,324.2581224444753,438.67718819768925,144.18189439318962,320.95044312615977,435.161094692695,145.11064651980587,321.07544724155895,436.1081050332003,63804000,23831000,53466700
2021-11-15,146.64556884765625,323.1427307128906,438.2740478515625,148.483531417499,324.88310486387337,439.56797493267015,146.08830852560698,321.1811931834564,437.14891501750157,147.00728981052836,324.5561868329157,439.40859470618256,59222800,16723000,46980500
2021-11-16,147.6231689453125,326.450439453125,440.00860595703125,148.10221638704422,327.5658224885891,441.1431240587056,146.00028814358132,322.6043031971898,437.93646296807935,146.5868762388628,322.76774755560007,438.0114603688836,59256200,20886800,48857500
2021-11-17,150.05752563476562,326.67205810546875,438.9398193359375,151.53375230300938,329.62937594411414,439.9243142257767,147.61343285568483,325.59317418453304,438.3209833485355,147.6232038564801,326.49867234618597,439.74616317118915,88807000,19053400,47858300
2021-11-18,154.33958435058594,328.7430419921875,440.43060302734375,155.12169711619316,329.87975024868393,440.69313688366196,149.62738067059388,324.74538130798175,437.25204053194824,150.27262482103686,325.76646969293915,439.97114731825366,137827700,22463500,50625600
2021-11-19,156.95965576171875,330.51544189453125,439.64300537109375,157.41914644005507,332.43241492443923,441.5651251990252,153.02955003283444,329.638871148073,439.27731788187225,154.12449892543512,330.06272241316236,440.31806790988196,117305600,21963400,57315600
2021-11-22,157.41912841796875,327.35589599609375,438.4052734375,161.99446283900974,336.83472639710845,444.0028951339013,157.39957149925132,327.08617509182903,438.1989948186662,158.0643575600625,331.9700783843757,441.5181949166131,117467900,31031100,72762000
2021-11-23,157.8004150390625,325.28485107421875,438.9867248535156,158.18169292863084,326.9898989068096,439.83996718067124,155.502961782972,321.31608766747587,435.48001592036644,157.51689191338718,324.67797163532214,438.0772273060244,96041900,30427600,73206500
2021-11-24,158.31857299804688,325.5063781738281,440.1586608886719,158.5140974575523,325.7472014512142,440.28055671099236,156.07000441983408,321.65320573565054,436.17375483241744,157.1551823252834,323.9362057016911,436.9894839645097,69463600,21661300,61858800
2021-11-26,153.3032684326172,317.57843017578125,430.34173583984375,156.8618668141861,325.52559745058403,434.96422009835896,152.8633347292546,316.07569544288083,429.21657442443677,156.00155632601601,322.07702143466366,433.50152742675596,76959800,24217200,112669600
2021-11-29,156.6565399169922,324.27337646484375,435.62060546875,157.5852919747901,326.585274135935,437.4583425612124,155.23895449884512,322.4527383080336,432.9296261441328,155.80598568259293,322.64540869619697,435.1236653350825,88748200,28563500,86268800
2021-11-30,161.60340881347656,318.4550476074219,427.1443786621094,161.8184901598309,325.38112702645924,435.08606236584416,156.34371666317804,316.9137728395476,426.9005870421709,156.41215841772612,323.01143434180807,433.1826850458105,174048100,42885600,148559600
2021-12-01,161.08522033691406,317.9637451171875,422.4000244140625,166.4915506684524,326.8260526046821,435.68618205628803,160.8505821336858,317.2990999831267,422.2031311937479,163.73460772134698,322.82839247617034,432.8451797070104,152052500,33337600,131939200
2021-12-02,160.0978546142578,317.3954162597656,428.86968994140625,160.52801734787488,321.2485884430419,430.43553635703284,154.27114554315142,315.76744866054173,422.22193180478286,155.1901268526862,318.1756812750894,422.61574691393747,136739200,30766000,127637800
2021-12-03,158.2207794189453,311.15325927734375,425.1378479003906,161.27101721338744,320.4875701373592,431.5886824657506,156.14819360952984,306.3560498943982,420.9185363153349,160.35203598315746,319.80361098974385,430.5291904812952,118023100,41779300,137331600
2021-12-06,161.62295532226562,314.2165832519531,430.1729736328125,164.12570364495514,315.43034198292435,432.0482235973753,160.60620449270007,307.512071408828,425.2691846744251,160.61597549233863,312.05881608344686,427.6788877462588,107497000,30032600,98977500
2021-12-07,167.35194396972656,322.6261291503906,439.071044921875,167.74300783586125,323.4738023613807,439.63362565886325,164.57545764919558,317.9830494801912,430.0417113660508,165.29891461337388,319.46652904482426,435.442440658666,120405400,31021900,95484700
2021-12-08,171.1647186279297,322.6742858886719,440.23370361328125,172.02504411674911,323.184830047875,440.68377393878586,166.882663021836,318.65734078900067,437.71148993714627,168.28069194116756,323.00180200991804,439.4648728181905,116998900,24761000,72238800
2021-12-09,170.65631103515625,320.8730163574219,437.26141357421875,172.7973384356804,324.1385654824333,440.3368223530035,170.03062395661757,319.928978304331,437.06452034105865,170.9984899495763,322.13492827679966,438.94912708653544,108923700,22214200,61272600
2021-12-10,175.4369659423828,329.9664611816406,441.37750244140625,175.61294836881706,330.4095678226741,441.5275258475931,170.78341894665584,322.5009388766094,437.4113677313655,171.29179439045112,322.6839669365227,439.96170840846366,115402700,38095700,77159800
2021-12-13,171.80996704101562,326.941650390625,437.4677429199219,178.05706815750167,331.17052092748463,441.2088578538092,171.6046566651188,326.63338956387594,437.1864382259011,177.0696450374433,328.17466430025087,440.8619411504924,153237000,28899400,87724700
2021-12-14,170.43148803710938,316.2876281738281,434.45782470703125,173.76523433574428,322.3563918673137,436.6893763663621,168.3589020297747,312.2128880966609,431.541825239176,171.33091243496327,320.98850283752,434.2046763056092,139380400,44438700,97264100
2021-12-15,175.29029846191406,322.3659973144531,441.246337890625,175.48582285763158,322.886183766917,441.49010093703475,168.45661118755606,312.58857922136355,432.00134036114184,171.19399748026692,316.54769934976275,434.5141971486355,131063300,35381100,116899300
2021-12-16,168.40774536132812,312.9739685058594,437.35516357421875,177.08916675225177,324.39864164478854,443.37469964954175,166.9315188519041,311.1629725069746,435.8080595359977,175.27076132354634,323.38716610207007,443.09342361388826,150185800,35034800,116568600
2021-12-17,167.31280517578125,311.9143371582031,432.70050048828125,169.59070130648584,312.9932502732076,437.2827723193572,165.89523442801953,305.6047782395522,430.997439062657,166.12985777423478,309.1015373797269,434.28123782567144,195432700,47750300,135511600
